sample_idx,image,image_id,obj_id,given_label,given_label_idx,box,occluded,truncated,predicted_label,predicted_label_idx,predicted_confidence,pred_probs,self_confidence,margin,normalized_margin,latency_ms,is_error,reason_code
48,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,13,car,2,"[636, 237, 665, 254]",True,False,traffic light,8,0.9891036748886108,"{'pedestrian': 7.574323535664007e-05, 'rider': 2.386092212702806e-08, 'car': 0.003294828813523054, 'truck': 5.9767735365312546e-05, 'bus': 4.489296770771034e-06, 'train': 2.1820187612320296e-07, 'motorcycle': 4.057002570334589e-06, 'bicycle': 3.3891240036609815e-07, 'traffic light': 0.9891036748886108, 'traffic sign': 0.0074568456038832664}",0.003294828813523054,0.9858088460750878,0.996668874156297,68977.06199999993,False,accepted
49,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,14,car,2,"[809, 242, 828, 255]",True,False,traffic light,8,0.9919061660766602,"{'pedestrian': 0.0003460283624008298, 'rider': 1.973217251816095e-07, 'car': 0.004428795073181391, 'truck': 5.299597978591919e-05, 'bus': 4.622539108822821e-06, 'train': 2.3003515536856867e-07, 'motorcycle': 1.0710357855714392e-05, 'bicycle': 9.172274531010771e-07, 'traffic light': 0.9919061660766602, 'traffic sign': 0.0032493476755917072}",0.004428795073181391,0.9874773710034788,0.995535066496563,64186.51450000016,False,accepted
50,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,15,car,2,"[793, 240, 808, 250]",True,False,traffic light,8,0.991840124130249,"{'pedestrian': 0.00031978293554857373, 'rider': 1.5657413143799204e-07, 'car': 0.004233440849930048, 'truck': 5.330996646080166e-05, 'bus': 4.608955805451842e-06, 'train': 2.353125125864608e-07, 'motorcycle': 9.503452019998804e-06, 'bicycle': 8.247624236901174e-07, 'traffic light': 0.991840124130249, 'traffic sign': 0.003537941724061966}",0.004233440849930048,0.987606683280319,0.9957317306016004,66652.91530000014,False,accepted
51,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,16,car,2,"[710, 238, 751, 260]",False,False,traffic light,8,0.9939036965370178,"{'pedestrian': 6.39115460216999e-05, 'rider': 1.7186186695994365e-08, 'car': 0.0029448431450873613, 'truck': 4.705787796410732e-05, 'bus': 2.4243781808763742e-06, 'train': 1.3560720901750756e-07, 'motorcycle': 4.120255653106142e-06, 'bicycle': 2.2491681761493965e-07, 'traffic light': 0.9939036965370178, 'traffic sign': 0.0030335048213601112}",0.0029448431450873613,0.9909588533919305,0.9970370940812999,73977.77560000031,False,accepted
52,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,17,car,2,"[821, 241, 876, 280]",False,False,traffic light,8,0.9081270098686218,"{'pedestrian': 0.00020076363580301404, 'rider': 1.7534451046685717e-07, 'car': 0.08945215493440628, 'truck': 0.00024141222820617259, 'bus': 1.3057479918643367e-05, 'train': 3.4895106182375457e-07, 'motorcycle': 2.4767592549324036e-05, 'bicycle': 1.1139482012367807e-06, 'traffic light': 0.9081270098686218, 'traffic sign': 0.0019392551621422172}",0.08945215493440628,0.8186748549342155,0.9014981891714163,67467.50030000022,False,accepted
53,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,18,traffic light,8,"[689, 9, 712, 56]",False,False,traffic light,8,0.9999961853027344,"{'pedestrian': 9.875466666642296e-09, 'rider': 1.7925278503281433e-13, 'car': 5.019709536924211e-09, 'truck': 1.2264381732407514e-09, 'bus': 1.0579950110445324e-11, 'train': 7.28778756092785e-12, 'motorcycle': 1.351092432377854e-10, 'bicycle': 5.908982504687632e-12, 'traffic light': 0.9999961853027344, 'traffic sign': 3.869618467433611e-06}",0.9999961853027344,0.0,0.0,66099.21430000031,False,accepted
54,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,20,traffic light,8,"[751, 192, 761, 205]",False,False,traffic light,8,0.9986149072647095,"{'pedestrian': 3.5643603041535243e-05, 'rider': 4.545930742949622e-09, 'car': 6.691683665849268e-05, 'truck': 4.885756425210275e-06, 'bus': 2.8348398473099223e-07, 'train': 3.475211585168836e-08, 'motorcycle': 6.37334323982941e-07, 'bicycle': 4.429181643672564e-08, 'traffic light': 0.9986149072647095, 'traffic sign': 0.001276658964343369}",0.9986149072647095,0.0,0.0,67177.46429999988,False,accepted
55,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,21,traffic light,8,"[757, 209, 767, 224]",False,False,traffic light,8,0.9981634020805359,"{'pedestrian': 3.8976515497779474e-05, 'rider': 5.792714308228142e-09, 'car': 9.640581265557557e-05, 'truck': 7.173757694545202e-06, 'bus': 4.1242338966185343e-07, 'train': 4.6079652094022094e-08, 'motorcycle': 8.506996209689532e-07, 'bicycle': 6.344568959093522e-08, 'traffic light': 0.9981634020805359, 'traffic sign': 0.0016926502576097846}",0.9981634020805359,0.0,0.0,65991.8075000005,False,accepted
56,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,23,traffic sign,9,"[473, 98, 503, 126]",True,False,traffic light,8,0.9952800273895264,"{'pedestrian': 5.131036232342012e-05, 'rider': 7.187022088572803e-09, 'car': 6.092349940445274e-05, 'truck': 8.254193744505756e-06, 'bus': 6.905781901878072e-07, 'train': 1.0258480642733048e-07, 'motorcycle': 9.100830880015565e-07, 'bicycle': 1.4280817595135886e-07, 'traffic light': 0.9952800273895264, 'traffic sign': 0.004597690887749195}",0.004597690887749195,0.9906823365017772,0.9953805052234311,66669.7720000002,False,accepted
57,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,24,traffic sign,9,"[667, 0, 686, 48]",True,True,traffic light,8,0.999297022819519,"{'pedestrian': 7.0400460572273e-08, 'rider': 2.7887861291098215e-12, 'car': 1.2068266386222604e-08, 'truck': 7.886733754958186e-08, 'bus': 2.634497953124537e-09, 'train': 6.545337050134492e-10, 'motorcycle': 1.38300493279786e-09, 'bicycle': 2.2643045771708614e-10, 'traffic light': 0.999297022819519, 'traffic sign': 0.0007028213585726917}",0.0007028213585726917,0.9985942014609464,0.9992966842264879,66624.52319999921,False,accepted
58,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,26,traffic sign,9,"[878, 228, 889, 238]",False,False,traffic light,8,0.9953807592391968,"{'pedestrian': 0.00010747798660304397, 'rider': 4.402005870929315e-08, 'car': 0.0006360118859447539, 'truck': 2.7917936677113175e-05, 'bus': 2.1907928839937085e-06, 'train': 1.3234202356215974e-07, 'motorcycle': 3.4412869354127906e-06, 'bicycle': 3.608018630529841e-07, 'traffic light': 0.9953807592391968, 'traffic sign': 0.0038416613824665546}",0.0038416613824665546,0.9915390978567302,0.9961405107072766,68303.22510000042,False,accepted
59,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,27,traffic light,8,"[1046, 1, 1059, 16]",False,True,traffic light,8,0.9944201111793518,"{'pedestrian': 0.00011636041017482057, 'rider': 6.480052050505947e-09, 'car': 1.2055173101543915e-05, 'truck': 3.2032041872298578e-06, 'bus': 4.154592261329526e-07, 'train': 1.2378923486267013e-07, 'motorcycle': 6.185036909300834e-07, 'bicycle': 5.128916313879017e-07, 'traffic light': 0.9944201111793518, 'traffic sign': 0.005446660332381725}",0.9944201111793518,0.0,0.0,69475.82520000014,False,accepted
60,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,28,traffic light,8,"[1033, 0, 1046, 17]",False,True,traffic light,8,0.9951981902122498,"{'pedestrian': 0.00017722384654916823, 'rider': 9.61040136360225e-09, 'car': 1.91669532796368e-05, 'truck': 3.857477167912293e-06, 'bus': 5.411824304246693e-07, 'train': 1.3543956356443232e-07, 'motorcycle': 7.913454851404822e-07, 'bicycle': 5.594957315224747e-07, 'traffic light': 0.9951981902122498, 'traffic sign': 0.0045995404943823814}",0.9951981902122498,0.0,0.0,63276.08929999951,False,accepted
61,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,29,traffic light,8,"[998, 0, 1009, 16]",False,True,traffic light,8,0.9979581832885742,"{'pedestrian': 0.0006823279545642436, 'rider': 3.6110723300453174e-08, 'car': 5.203067121328786e-05, 'truck': 4.043750323035056e-06, 'bus': 4.795534778168076e-07, 'train': 1.1028541280211357e-07, 'motorcycle': 1.777504166966537e-06, 'bicycle': 6.121976525719219e-07, 'traffic light': 0.9979581832885742, 'traffic sign': 0.0013004121137782931}",0.9979581832885742,0.0,0.0,63266.826400000355,False,accepted
62,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,30,traffic light,8,"[987, 2, 997, 17]",False,True,traffic light,8,0.9976563453674316,"{'pedestrian': 0.0011594718089327216, 'rider': 6.295502430475608e-08, 'car': 3.8434547604992986e-05, 'truck': 3.4627066725079203e-06, 'bus': 4.646727518320404e-07, 'train': 1.264844229353912e-07, 'motorcycle': 2.1218679648882244e-06, 'bicycle': 9.18616819944873e-07, 'traffic light': 0.9976563453674316, 'traffic sign': 0.0011384907411411405}",0.9976563453674316,0.0,0.0,63121.40629999976,False,accepted
63,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,31,car,2,"[768, 239, 788, 254]",True,False,traffic light,8,0.9939507246017456,"{'pedestrian': 0.0001713786623440683, 'rider': 6.563790577729378e-08, 'car': 0.0020032727625221014, 'truck': 3.9288552216021344e-05, 'bus': 3.041053332708543e-06, 'train': 1.6755248566369119e-07, 'motorcycle': 5.384371888794703e-06, 'bicycle': 4.557416843908868e-07, 'traffic light': 0.9939507246017456, 'traffic sign': 0.0038262184243649244}",0.0020032727625221014,0.9919474518392235,0.9979845351354568,62781.414799999766,False,accepted
